Store_Dept_Date,Weekly_Sales
14_41_2013-05-03,3655.5
14_42_2013-05-03,7060.65
14_44_2013-05-03,9027.64
14_46_2013-05-03,47069.52
14_49_2013-05-03,10359.89
14_50_2013-05-03,2300
14_52_2013-05-03,3543.27
14_54_2013-05-03,252.72
14_55_2013-05-03,16319.78
14_56_2013-05-03,24461.95
14_58_2013-05-03,5425
14_59_2013-05-03,424.12
14_60_2013-05-03,589.6
14_67_2013-05-03,15656.03
14_71_2013-05-03,4130.01
14_72_2013-05-03,76805.97
14_74_2013-05-03,33630.62
14_79_2013-05-03,54786.13
14_80_2013-05-03,20736.02
14_81_2013-05-03,22324.67
14_82_2013-05-03,18223.65
14_83_2013-05-03,4323.21
14_85_2013-05-03,3587.74
14_87_2013-05-03,17871.3
14_90_2013-05-03,106479.586
14_91_2013-05-03,103518.43
14_92_2013-05-03,106479.586
14_93_2013-05-03,51876.26
14_94_2013-05-03,69347.09
14_95_2013-05-03,93610.04
14_97_2013-05-03,28253.57
14_98_2013-05-03,22863.15
14_99_2013-05-03,29.88
14_1_2013-05-10,17220.18
14_2_2013-05-10,84541.59
14_3_2013-05-10,11887.7
14_4_2013-05-10,42528.42
14_5_2013-05-10,34262.48
14_6_2013-05-10,5954.51
14_7_2013-05-10,36419.1
14_8_2013-05-10,69861.07
14_9_2013-05-10,57159.63
14_10_2013-05-10,41698.55
14_11_2013-05-10,28067.44
14_12_2013-05-10,8445.92
14_13_2013-05-10,62928.87
14_14_2013-05-10,23050.49
14_16_2013-05-10,65825.94
14_17_2013-05-10,16272.65
14_19_2013-05-10,11
14_20_2013-05-10,8926.55
14_21_2013-05-10,17730.86
14_22_2013-05-10,18266.19
14_23_2013-05-10,32346.28
14_24_2013-05-10,20000.03
14_25_2013-05-10,16207.87
14_26_2013-05-10,12083.48
14_27_2013-05-10,2623.4
14_28_2013-05-10,1011.75
14_29_2013-05-10,6557.57
14_30_2013-05-10,5215.7
14_31_2013-05-10,2437.74
14_32_2013-05-10,6278.24
14_33_2013-05-10,10008.5
14_34_2013-05-10,22036.08
14_35_2013-05-10,4763
14_36_2013-05-10,3486
14_38_2013-05-10,95349.69
14_40_2013-05-10,69817.39
14_41_2013-05-10,1872.36
14_42_2013-05-10,7060.65
14_44_2013-05-10,9646.62
14_46_2013-05-10,47069.52
14_49_2013-05-10,12670.26
14_50_2013-05-10,1897
14_52_2013-05-10,3543.27
14_55_2013-05-10,16319.78
14_56_2013-05-10,10589.19
14_58_2013-05-10,14355
14_59_2013-05-10,424.12
14_60_2013-05-10,492.8
14_67_2013-05-10,34788.55
14_71_2013-05-10,5293.16
14_72_2013-05-10,76805.97
14_74_2013-05-10,33630.62
14_79_2013-05-10,54808.95
14_80_2013-05-10,20901.73
14_81_2013-05-10,20667.24
14_82_2013-05-10,18223.65
14_83_2013-05-10,4646.7
14_85_2013-05-10,4222.89
14_87_2013-05-10,17871.3
14_90_2013-05-10,104727.39
14_91_2013-05-10,92278.55
14_92_2013-05-10,106479.586
14_93_2013-05-10,69853.55
14_94_2013-05-10,69347.09
14_95_2013-05-10,95686.1
14_97_2013-05-10,30137.65
14_98_2013-05-10,20257.68
14_99_2013-05-10,40
14_1_2013-05-17,17220.18
14_2_2013-05-17,84541.59
14_3_2013-05-17,10413.16
14_4_2013-05-17,46013.71
14_5_2013-05-17,34262.48
14_6_2013-05-17,9453.86
14_7_2013-05-17,44476.92
14_8_2013-05-17,69532.43
14_9_2013-05-17,46317.01
14_10_2013-05-17,41261.48
14_11_2013-05-17,22316.28
14_12_2013-05-17,9505.33
14_13_2013-05-17,61101.28
14_14_2013-05-17,25121.64
14_16_2013-05-17,73566.58
14_17_2013-05-17,16272.65
14_19_2013-05-17,11
14_20_2013-05-17,8926.55
14_21_2013-05-17,17730.86
14_22_2013-05-17,19551.47
14_23_2013-05-17,39824.2
14_24_2013-05-17,20000.03
14_25_2013-05-17,15563.46
14_26_2013-05-17,10479.27
14_27_2013-05-17,2586.63
14_28_2013-05-17,1013.79
14_29_2013-05-17,6557.57
14_30_2013-05-17,5447.68
14_31_2013-05-17,2437.74
14_32_2013-05-17,6278.24
14_33_2013-05-17,20031.67
14_34_2013-05-17,23505.33
14_35_2013-05-17,4763
14_36_2013-05-17,3486
14_38_2013-05-17,77273.33
14_40_2013-05-17,69817.39
14_41_2013-05-17,1457.75
14_42_2013-05-17,7060.65
14_44_2013-05-17,8813.11
14_46_2013-05-17,47069.52
14_49_2013-05-17,12670.26
14_50_2013-05-17,1477
14_52_2013-05-17,3543.27
14_54_2013-05-17,161.44
14_55_2013-05-17,17387.49
14_56_2013-05-17,29867.94
14_58_2013-05-17,14355
14_59_2013-05-17,424.12
14_60_2013-05-17,492.8
14_67_2013-05-17,35920.79
14_71_2013-05-17,5004.86
14_72_2013-05-17,76805.97
14_74_2013-05-17,33630.62
14_79_2013-05-17,55417.43
14_80_2013-05-17,22557.75
14_81_2013-05-17,21594.17
14_82_2013-05-17,18223.65
14_83_2013-05-17,3569.43
14_85_2013-05-17,4358.73
14_87_2013-05-17,12620.98
14_90_2013-05-17,104727.39
14_91_2013-05-17,99788.35
14_92_2013-05-17,106479.586
14_93_2013-05-17,59131.36
14_94_2013-05-17,69347.09
14_95_2013-05-17,76317.43
14_97_2013-05-17,30137.65
14_98_2013-05-17,20257.68
14_99_2013-05-17,10
14_1_2013-05-24,17220.18
14_2_2013-05-24,84541.59
14_3_2013-05-24,9741.96
14_4_2013-05-24,42380.96
14_5_2013-05-24,34115.25
14_6_2013-05-24,5954.51
14_7_2013-05-24,44476.92
14_8_2013-05-24,69532.43
14_9_2013-05-24,48643.94
14_10_2013-05-24,41261.48
14_11_2013-05-24,33765.63
14_12_2013-05-24,9702.34
14_13_2013-05-24,61101.28
14_14_2013-05-24,31693.37
14_16_2013-05-24,70753.36
14_17_2013-05-24,15785.97
14_19_2013-05-24,11
14_20_2013-05-24,8926.55
14_21_2013-05-24,17730.86
14_22_2013-05-24,18871.34
14_23_2013-05-24,37541.49
14_24_2013-05-24,20000.03
14_25_2013-05-24,15611.86
14_26_2013-05-24,11864.1
14_27_2013-05-24,3204.85
14_28_2013-05-24,715.71
14_29_2013-05-24,6557.57
14_30_2013-05-24,5447.68
14_31_2013-05-24,3734.15
14_32_2013-05-24,6278.24
14_33_2013-05-24,20031.67
14_34_2013-05-24,27882.87
14_35_2013-05-24,4763
14_36_2013-05-24,9070
14_38_2013-05-24,91539.95
14_40_2013-05-24,64190.99
14_41_2013-05-24,1608.85
14_42_2013-05-24,7060.65
14_44_2013-05-24,9552.65
14_46_2013-05-24,46914.32
14_49_2013-05-24,11385.66
14_50_2013-05-24,1763
14_52_2013-05-24,3543.27
14_54_2013-05-24,161.44
14_55_2013-05-24,17387.49
14_56_2013-05-24,1110.39
14_58_2013-05-24,12275
14_59_2013-05-24,424.12
14_60_2013-05-24,281.6
14_67_2013-05-24,18646.33
14_71_2013-05-24,5004.86
14_72_2013-05-24,65958.76
14_74_2013-05-24,33630.62
14_79_2013-05-24,55408.18
14_80_2013-05-24,22333.89
14_81_2013-05-24,21935.98
14_82_2013-05-24,17468.78
14_83_2013-05-24,3569.43
14_85_2013-05-24,4358.73
14_87_2013-05-24,12620.98
14_90_2013-05-24,104727.39
14_91_2013-05-24,99788.35
14_92_2013-05-24,106479.586
14_93_2013-05-24,63115.44
14_94_2013-05-24,69347.09
14_95_2013-05-24,94417.12
14_97_2013-05-24,28919.7
14_98_2013-05-24,20257.68
14_99_2013-05-24,5
14_1_2013-05-31,17220.18
14_2_2013-05-31,84541.59
14_3_2013-05-31,10955.98
14_4_2013-05-31,46013.71
14_5_2013-05-31,34262.48
14_6_2013-05-31,5954.51
14_7_2013-05-31,44476.92
14_8_2013-05-31,69532.43
14_9_2013-05-31,46317.01
14_10_2013-05-31,41261.48
14_11_2013-05-31,20793.11
14_12_2013-05-31,9197.12
14_13_2013-05-31,62928.87
14_14_2013-05-31,21581.07
14_16_2013-05-31,78512.77
14_17_2013-05-31,17606.04
14_19_2013-05-31,11
14_20_2013-05-31,8926.55
14_21_2013-05-31,17730.86
14_22_2013-05-31,18871.34
14_23_2013-05-31,33306.16
14_24_2013-05-31,20000.03
14_25_2013-05-31,16514.66
14_26_2013-05-31,11864.1
14_27_2013-05-31,3204.85
14_28_2013-05-31,715.71
14_29_2013-05-31,6557.57
14_30_2013-05-31,5447.68
14_31_2013-05-31,3640.7
14_32_2013-05-31,6278.24
14_33_2013-05-31,20031.67
14_34_2013-05-31,27882.87
14_35_2013-05-31,4763
14_36_2013-05-31,3486
14_38_2013-05-31,72435.79
14_40_2013-05-31,65885.06
14_41_2013-05-31,3655.5
14_42_2013-05-31,7060.65
14_44_2013-05-31,10333.12
14_46_2013-05-31,46914.32
14_49_2013-05-31,11944.49
14_50_2013-05-31,1763
14_52_2013-05-31,3437.23
14_54_2013-05-31,28.92
14_55_2013-05-31,17387.49
14_56_2013-05-31,1110.39
14_58_2013-05-31,12275
14_59_2013-05-31,424.12
14_60_2013-05-31,281.6
14_67_2013-05-31,17984.21
14_71_2013-05-31,4275.86
14_72_2013-05-31,65958.76
14_74_2013-05-31,26316.41
14_79_2013-05-31,50912.17
14_80_2013-05-31,22648.35
14_81_2013-05-31,21967.96
14_82_2013-05-31,17468.78
14_83_2013-05-31,3569.43
14_85_2013-05-31,4358.73
14_87_2013-05-31,12620.98
14_90_2013-05-31,105940.02
14_91_2013-05-31,98210.03
14_92_2013-05-31,106479.586
14_93_2013-05-31,53874.54
14_94_2013-05-31,69347.09
14_95_2013-05-31,103903.07
14_97_2013-05-31,28919.7
14_98_2013-05-31,20257.68
14_1_2013-06-07,17220.18
14_2_2013-06-07,84541.59
14_3_2013-06-07,11009.47
14_4_2013-06-07,51651.07
14_5_2013-06-07,38904.82
14_6_2013-06-07,5954.51
14_7_2013-06-07,59143.72
14_8_2013-06-07,69861.07
14_9_2013-06-07,44314.34
14_10_2013-06-07,56145.61
14_11_2013-06-07,33765.63
14_12_2013-06-07,10385.17
14_13_2013-06-07,62928.87
14_14_2013-06-07,25669.92
14_16_2013-06-07,79777.98
14_17_2013-06-07,16890.93
14_19_2013-06-07,11
14_20_2013-06-07,8926.55
14_21_2013-06-07,17730.86
14_22_2013-06-07,17014.72
14_23_2013-06-07,40429.3
14_24_2013-06-07,20000.03
14_25_2013-06-07,16207.87
14_26_2013-06-07,12083.48
14_27_2013-06-07,2521.73
14_28_2013-06-07,762.4
14_29_2013-06-07,6396.55
14_30_2013-06-07,5447.68
14_31_2013-06-07,2905.77
14_32_2013-06-07,6278.24
14_33_2013-06-07,16137.41
14_34_2013-06-07,27151.6
14_35_2013-06-07,4908
14_36_2013-06-07,11553.5
14_38_2013-06-07,100523.86
14_40_2013-06-07,67072.26
14_41_2013-06-07,1608.85
14_42_2013-06-07,7060.65
14_44_2013-06-07,9427.72
14_46_2013-06-07,47733.84
14_49_2013-06-07,12659.57
14_50_2013-06-07,2483
14_52_2013-06-07,3888.85
14_55_2013-06-07,16319.78
14_56_2013-06-07,20486.21
14_58_2013-06-07,12275
14_59_2013-06-07,483.79
14_60_2013-06-07,308
14_67_2013-06-07,15197.65
14_71_2013-06-07,5692.25
14_72_2013-06-07,76805.97
14_74_2013-06-07,33630.62
14_79_2013-06-07,57189.74
14_80_2013-06-07,24137.39
14_81_2013-06-07,24002.04
14_82_2013-06-07,17468.78
14_83_2013-06-07,5167.97
14_85_2013-06-07,4358.73
14_87_2013-06-07,16567.66
14_90_2013-06-07,104727.39
14_91_2013-06-07,106479.586
14_92_2013-06-07,106479.586
14_93_2013-06-07,63807.22
14_94_2013-06-07,69347.09
14_95_2013-06-07,103645.21
14_97_2013-06-07,29167.17
14_98_2013-06-07,20257.68
14_99_2013-06-07,50
14_1_2013-06-14,17220.18
14_2_2013-06-14,84541.59
14_3_2013-06-14,11009.47
14_4_2013-06-14,42528.42
14_5_2013-06-14,38904.82
14_6_2013-06-14,5954.51
14_7_2013-06-14,42143.68
14_8_2013-06-14,69532.43
14_9_2013-06-14,46317.01
14_10_2013-06-14,41261.48
14_11_2013-06-14,33765.63
14_12_2013-06-14,10385.17
14_13_2013-06-14,62928.87
14_14_2013-06-14,31693.37
14_16_2013-06-14,79426.96
14_17_2013-06-14,16890.93
14_18_2013-06-14,5
14_19_2013-06-14,11
14_20_2013-06-14,8926.55
14_21_2013-06-14,17730.86
14_22_2013-06-14,18266.19
14_23_2013-06-14,39485.18
14_24_2013-06-14,20000.03
14_25_2013-06-14,16982.23
14_26_2013-06-14,11864.1
14_27_2013-06-14,3204.85
14_28_2013-06-14,762.4
14_29_2013-06-14,6557.57
14_30_2013-06-14,5447.68
14_31_2013-06-14,3298.72
14_32_2013-06-14,6278.24
14_33_2013-06-14,10008.5
14_34_2013-06-14,27882.87
14_35_2013-06-14,4908
14_36_2013-06-14,11553.5
14_38_2013-06-14,91539.95
14_40_2013-06-14,64190.99
14_41_2013-06-14,1739.17
14_42_2013-06-14,7060.65
14_44_2013-06-14,9355.37
14_46_2013-06-14,47733.84
14_49_2013-06-14,11385.66
14_50_2013-06-14,3305
14_52_2013-06-14,3437.23
14_55_2013-06-14,17387.49
14_56_2013-06-14,7054.13
14_58_2013-06-14,12275
14_59_2013-06-14,483.79
14_60_2013-06-14,308
14_67_2013-06-14,27620.17
14_71_2013-06-14,4130.01
14_72_2013-06-14,76805.97
14_74_2013-06-14,33630.62
14_79_2013-06-14,54808.95
14_80_2013-06-14,23925.69
14_81_2013-06-14,21809.9
14_82_2013-06-14,17468.78
14_83_2013-06-14,3569.43
14_85_2013-06-14,4358.73
14_87_2013-06-14,15979.27
14_90_2013-06-14,104727.39
14_91_2013-06-14,99788.35
14_92_2013-06-14,106479.586
14_93_2013-06-14,65545.22
14_94_2013-06-14,69347.09
14_95_2013-06-14,105866.32
14_97_2013-06-14,28919.7
14_98_2013-06-14,20257.68
14_99_2013-06-14,95
14_1_2013-06-21,17220.18
14_2_2013-06-21,84541.59
14_3_2013-06-21,9051.06
14_4_2013-06-21,42380.96
14_5_2013-06-21,38904.82
14_6_2013-06-21,5954.51
14_7_2013-06-21,42143.68
14_8_2013-06-21,69532.43
14_9_2013-06-21,48643.94
14_10_2013-06-21,41261.48
14_11_2013-06-21,33765.63
14_12_2013-06-21,10634.1
14_13_2013-06-21,62928.87
14_14_2013-06-21,23726.66
14_16_2013-06-21,79426.96
14_17_2013-06-21,15785.97
14_19_2013-06-21,11
14_20_2013-06-21,8926.55
14_21_2013-06-21,17730.86
14_22_2013-06-21,18939.48
14_23_2013-06-21,40429.3
14_24_2013-06-21,20000.03
14_25_2013-06-21,16982.23
14_26_2013-06-21,12247.2
14_27_2013-06-21,3204.85
14_28_2013-06-21,762.4
14_29_2013-06-21,6557.57
14_30_2013-06-21,5447.68
14_31_2013-06-21,3463.24
14_32_2013-06-21,6278.24
14_33_2013-06-21,20031.67
14_34_2013-06-21,27151.6
14_35_2013-06-21,4908
14_36_2013-06-21,11553.5
14_38_2013-06-21,91539.95
14_40_2013-06-21,64190.99
14_41_2013-06-21,1608.85
14_42_2013-06-21,7060.65
14_44_2013-06-21,9552.65
14_46_2013-06-21,46914.32
14_49_2013-06-21,12670.26
14_50_2013-06-21,3305
14_52_2013-06-21,3543.27
14_55_2013-06-21,17387.49
14_56_2013-06-21,7054.13
14_58_2013-06-21,12275
14_59_2013-06-21,483.79
14_60_2013-06-21,325.6
14_67_2013-06-21,24153.78
14_71_2013-06-21,5004.86
14_72_2013-06-21,76805.97
14_74_2013-06-21,33630.62
14_79_2013-06-21,54808.95
14_80_2013-06-21,23925.69
14_81_2013-06-21,21935.98
14_82_2013-06-21,17468.78
14_83_2013-06-21,3569.43
14_85_2013-06-21,4358.73
14_87_2013-06-21,18269.92
14_90_2013-06-21,104727.39
14_91_2013-06-21,99788.35
14_92_2013-06-21,106479.586
14_93_2013-06-21,63115.44
14_94_2013-06-21,69347.09
14_95_2013-06-21,98712.68
14_97_2013-06-21,28919.7
14_98_2013-06-21,20257.68
14_1_2013-06-28,17220.18
14_2_2013-06-28,84541.59
14_3_2013-06-28,9051.06
14_4_2013-06-28,42561.39
14_5_2013-06-28,37715.31
14_6_2013-06-28,9453.86
14_7_2013-06-28,47743.62
14_8_2013-06-28,69532.43
14_9_2013-06-28,46021.26
14_10_2013-06-28,52923.57
14_11_2013-06-28,54234.46
14_12_2013-06-28,10267.45
14_13_2013-06-28,62928.87
14_14_2013-06-28,23014.27
14_16_2013-06-28,57635.76
14_17_2013-06-28,13673.96
14_19_2013-06-28,11
14_20_2013-06-28,8926.55
14_21_2013-06-28,17730.86
14_22_2013-06-28,15409.23
14_23_2013-06-28,33306.16
14_24_2013-06-28,20000.03
14_25_2013-06-28,16043.75
14_26_2013-06-28,11737.39
14_27_2013-06-28,2521.73
14_28_2013-06-28,947.41
14_29_2013-06-28,5943.91
14_30_2013-06-28,5447.68
14_31_2013-06-28,2968.66
14_32_2013-06-28,6278.24
14_33_2013-06-28,20031.67
14_34_2013-06-28,22876.02
14_35_2013-06-28,4908
14_36_2013-06-28,11553.5
14_38_2013-06-28,89400.86
14_40_2013-06-28,65885.06
14_41_2013-06-28,1608.85
14_42_2013-06-28,7060.65
14_44_2013-06-28,9578.92
14_46_2013-06-28,42624.87
14_49_2013-06-28,12659.57
14_50_2013-06-28,2915
14_52_2013-06-28,3888.85
14_55_2013-06-28,17387.49
14_56_2013-06-28,9345.13
14_58_2013-06-28,12275
14_59_2013-06-28,537.37
14_60_2013-06-28,378.4
14_67_2013-06-28,13205.3
14_71_2013-06-28,5319.04
14_72_2013-06-28,65958.76
14_74_2013-06-28,24234.24
14_79_2013-06-28,55097.91
14_80_2013-06-28,23925.69
14_81_2013-06-28,21655.71
14_82_2013-06-28,17468.78
14_83_2013-06-28,3569.43
14_85_2013-06-28,4358.73
14_87_2013-06-28,16748.13
14_90_2013-06-28,103487.37
14_91_2013-06-28,98210.03
14_92_2013-06-28,106479.586
14_93_2013-06-28,65898.66
14_94_2013-06-28,69347.09
14_95_2013-06-28,98712.68
14_97_2013-06-28,28919.7
14_98_2013-06-28,20257.68
14_1_2013-07-05,17220.18
14_2_2013-07-05,84541.59
14_3_2013-07-05,12846.88
14_4_2013-07-05,51651.07
14_5_2013-07-05,73550.3
14_6_2013-07-05,5954.51
14_7_2013-07-05,35877.79
14_8_2013-07-05,86713
14_9_2013-07-05,72286.85
14_10_2013-07-05,54164.45
14_11_2013-07-05,52148.41
14_12_2013-07-05,10385.17
14_13_2013-07-05,62928.87
14_14_2013-07-05,31693.37
14_16_2013-07-05,61768.78
14_17_2013-07-05,16890.93
14_18_2013-07-05,5
14_19_2013-07-05,11
14_20_2013-07-05,8926.55
14_21_2013-07-05,17730.86
14_22_2013-07-05,17014.72
14_23_2013-07-05,34056.56
14_24_2013-07-05,22375.11
14_25_2013-07-05,17523.31
14_26_2013-07-05,11074.18
14_27_2013-07-05,3204.85
14_28_2013-07-05,745.28
14_29_2013-07-05,6224.26
14_30_2013-07-05,5447.68
14_31_2013-07-05,3007.62
14_32_2013-07-05,6278.24
14_33_2013-07-05,16137.41
14_34_2013-07-05,27882.87
14_35_2013-07-05,5049.86
14_36_2013-07-05,5629.5
14_38_2013-07-05,94545.34
14_40_2013-07-05,73727.06
14_41_2013-07-05,3655.5
14_42_2013-07-05,7060.65
14_44_2013-07-05,9275.27
14_46_2013-07-05,45993.25
14_49_2013-07-05,12659.57
14_50_2013-07-05,2758
14_52_2013-07-05,2861.58
14_54_2013-07-05,81.84
14_55_2013-07-05,16319.78
14_56_2013-07-05,10291.84
14_58_2013-07-05,8727.5
14_59_2013-07-05,537.37
14_60_2013-07-05,308
14_67_2013-07-05,12850.35
14_71_2013-07-05,5742.44
14_72_2013-07-05,77840.45
14_74_2013-07-05,33630.62
14_79_2013-07-05,53772.89
14_80_2013-07-05,24137.39
14_81_2013-07-05,24002.04
14_82_2013-07-05,17468.78
14_83_2013-07-05,5321.22
14_85_2013-07-05,4358.73
14_87_2013-07-05,15979.27
14_90_2013-07-05,104727.39
14_91_2013-07-05,106479.586
14_92_2013-07-05,106479.586
14_93_2013-07-05,61257.31
14_94_2013-07-05,69347.09
14_95_2013-07-05,103645.21
14_97_2013-07-05,29167.17
14_98_2013-07-05,20257.68
14_99_2013-07-05,1100
14_1_2013-07-12,17220.18
14_2_2013-07-12,84541.59
14_3_2013-07-12,16505.3
14_4_2013-07-12,42967.44
14_5_2013-07-12,35656.09
14_6_2013-07-12,5954.51
14_7_2013-07-12,30029.99
14_8_2013-07-12,69861.07
14_9_2013-07-12,45851.49
14_10_2013-07-12,52638.6
14_11_2013-07-12,43385.15
14_12_2013-07-12,10385.17
14_13_2013-07-12,62928.87
14_14_2013-07-12,23726.66
14_16_2013-07-12,28089.64
14_17_2013-07-12,17201.71
14_18_2013-07-12,5
14_19_2013-07-12,11
14_20_2013-07-12,8926.55
14_21_2013-07-12,17730.86
14_22_2013-07-12,18266.19
14_23_2013-07-12,27703.51
14_24_2013-07-12,22375.11
14_25_2013-07-12,16147.49
14_26_2013-07-12,11074.18
14_27_2013-07-12,2521.73
14_28_2013-07-12,615.4
14_29_2013-07-12,6224.26
14_30_2013-07-12,5447.68
14_31_2013-07-12,4166.09
14_32_2013-07-12,6278.24
14_33_2013-07-12,13528.81
14_34_2013-07-12,27151.6
14_35_2013-07-12,3477.52
14_36_2013-07-12,6012
14_38_2013-07-12,91539.95
14_40_2013-07-12,67072.26
14_41_2013-07-12,1608.85
14_42_2013-07-12,7060.65
14_44_2013-07-12,9355.37
14_46_2013-07-12,45993.25
14_49_2013-07-12,11136.26
14_50_2013-07-12,2758
14_52_2013-07-12,3543.27
14_54_2013-07-12,5.88
14_55_2013-07-12,17387.49
14_56_2013-07-12,3066.11
14_58_2013-07-12,8727.5
14_59_2013-07-12,537.37
14_60_2013-07-12,308
14_67_2013-07-12,12850.35
14_71_2013-07-12,5410.16
14_72_2013-07-12,77840.45
14_74_2013-07-12,33630.62
14_79_2013-07-12,54808.95
14_80_2013-07-12,24137.39
14_81_2013-07-12,24002.04
14_82_2013-07-12,17468.78
14_83_2013-07-12,6059.62
14_85_2013-07-12,4358.73
14_87_2013-07-12,15979.27
14_90_2013-07-12,104727.39
14_91_2013-07-12,99221.11
14_92_2013-07-12,106479.586
14_93_2013-07-12,64508.84
14_94_2013-07-12,69347.09
14_95_2013-07-12,105866.32
14_97_2013-07-12,28919.7
14_98_2013-07-12,20257.68
14_99_2013-07-12,5
14_1_2013-07-19,17220.18
14_2_2013-07-19,84541.59
14_3_2013-07-19,33567.08
14_4_2013-07-19,42967.44
14_5_2013-07-19,35199.92
14_6_2013-07-19,5954.51
14_7_2013-07-19,30029.99
14_8_2013-07-19,69532.43
14_9_2013-07-19,45851.49
14_10_2013-07-19,52638.6
14_11_2013-07-19,45265.64
14_12_2013-07-19,10634.1
14_13_2013-07-19,62928.87
14_14_2013-07-19,31693.37
14_16_2013-07-19,23749.31
14_17_2013-07-19,15984.85
14_19_2013-07-19,11
14_20_2013-07-19,8926.55
14_21_2013-07-19,17730.86
14_22_2013-07-19,18757.32
14_23_2013-07-19,30231.99
14_24_2013-07-19,10132.05
14_25_2013-07-19,16147.49
14_26_2013-07-19,11074.18
14_27_2013-07-19,2521.73
14_28_2013-07-19,947.71
14_29_2013-07-19,6122.78
14_30_2013-07-19,5447.68
14_31_2013-07-19,4691.78
14_32_2013-07-19,6278.24
14_33_2013-07-19,20031.67
14_34_2013-07-19,27882.87
14_35_2013-07-19,3477.52
14_36_2013-07-19,2445
14_38_2013-07-19,85888.34
14_40_2013-07-19,64190.99
14_41_2013-07-19,1608.85
14_42_2013-07-19,7060.65
14_44_2013-07-19,10333.12
14_46_2013-07-19,44018.95
14_49_2013-07-19,11385.66
14_50_2013-07-19,2785
14_52_2013-07-19,3437.23
14_54_2013-07-19,40.8
14_55_2013-07-19,17841.05
14_56_2013-07-19,3830.87
14_58_2013-07-19,8727.5
14_59_2013-07-19,521.08
14_60_2013-07-19,272.8
14_67_2013-07-19,11835.39
14_71_2013-07-19,4275.86
14_72_2013-07-19,77840.45
14_74_2013-07-19,33630.62
14_79_2013-07-19,54066.27
14_80_2013-07-19,23925.69
14_81_2013-07-19,21655.71
14_82_2013-07-19,17468.78
14_83_2013-07-19,3569.43
14_85_2013-07-19,4358.73
14_87_2013-07-19,18269.92
14_90_2013-07-19,100508.21
14_91_2013-07-19,99221.11
14_92_2013-07-19,106479.586
14_93_2013-07-19,63115.44
14_94_2013-07-19,69347.09
14_95_2013-07-19,105604.04
14_97_2013-07-19,28919.7
14_98_2013-07-19,20257.68
14_99_2013-07-19,5
14_1_2013-07-26,17220.18
14_2_2013-07-26,84541.59
14_3_2013-07-26,33567.08
14_4_2013-07-26,42561.39
14_5_2013-07-26,34212.02
14_6_2013-07-26,9453.86
14_7_2013-07-26,35877.79
14_8_2013-07-26,69532.43
14_9_2013-07-26,48834.66
14_10_2013-07-26,41261.48
14_11_2013-07-26,45265.64
14_12_2013-07-26,10634.1
14_13_2013-07-26,58795.76
14_14_2013-07-26,31693.37
14_16_2013-07-26,21226.24
14_17_2013-07-26,15984.85
14_19_2013-07-26,11
14_20_2013-07-26,8926.55
14_21_2013-07-26,17730.86
14_22_2013-07-26,18871.34
14_23_2013-07-26,28820.14
14_24_2013-07-26,20000.03
14_25_2013-07-26,16147.49
14_26_2013-07-26,11737.39
14_27_2013-07-26,2521.73
14_28_2013-07-26,855.72
14_29_2013-07-26,6122.78
14_30_2013-07-26,5447.68
14_31_2013-07-26,4595.21
14_32_2013-07-26,6278.24
14_33_2013-07-26,20031.67
14_34_2013-07-26,27882.87
14_35_2013-07-26,3477.52
14_36_2013-07-26,6012
14_38_2013-07-26,72435.79
14_40_2013-07-26,65885.06
14_41_2013-07-26,3655.5
14_42_2013-07-26,7060.65
14_44_2013-07-26,10333.12
14_46_2013-07-26,42690.19
14_49_2013-07-26,11944.49
14_50_2013-07-26,2915
14_52_2013-07-26,3437.23
14_54_2013-07-26,40.8
14_55_2013-07-26,17478.78
14_56_2013-07-26,2430.17
14_58_2013-07-26,13550
14_59_2013-07-26,308.86
14_60_2013-07-26,378.4
14_67_2013-07-26,11033.08
